AFP_ENG_20100710.0267	185	197	NIL0383	1.0	PER
AFP_ENG_20100710.0267	332	337	E0397283	1.0	GPE
AFP_ENG_20100710.0267	387	390	NIL0383	1.0	PER
AFP_ENG_20100710.0267	445	450	E0397283	1.0	GPE
AFP_ENG_20100710.0267	454	468	NIL0437	1.0	PER
AFP_ENG_20100710.0267	489	496	NIL0383	1.0	PER
AFP_ENG_20100710.0267	835	841	E0145816	1.0	GPE
AFP_ENG_20100710.0267	865	877	E0679687	1.0	GPE
AFP_ENG_20100710.0267	938	951	NIL1102	1.0	PER
AFP_ENG_20100710.0267	95	100	E0397283	1.0	GPE
AFP_ENG_20100803.0229	1133	1139	E0173926	1.0	PER
AFP_ENG_20100803.0229	1145	1151	E0355880	1.0	PER
AFP_ENG_20100803.0229	207	219	E0173926	1.0	PER
AFP_ENG_20100803.0229	349	365	NIL0772	1.0	PER
AFP_ENG_20100803.0229	491	497	E0173926	1.0	PER
AFP_ENG_20100803.0229	572	582	E0042067	1.0	GPE
AFP_ENG_20100803.0229	58	64	E0173926	1.0	PER
AFP_ENG_20100803.0229	763	769	NIL0772	1.0	PER
AFP_ENG_20100803.0229	898	908	E0355880	1.0	PER
AFP_ENG_20100803.0229	996	1006	E0355880	1.0	PER
AFP_ENG_20101002.0184	1352	1356	NIL0376	1.0	PER
AFP_ENG_20101002.0184	1383	1388	E0438229	1.0	GPE
AFP_ENG_20101002.0184	1437	1445	NIL0641	1.0	PER
AFP_ENG_20101002.0184	1458	1470	NIL0279	1.0	PER
AFP_ENG_20101002.0184	1767	1772	E0438229	1.0	GPE
AFP_ENG_20101002.0184	2196	2201	E0438229	1.0	GPE
AFP_ENG_20101002.0184	2392	2396	NIL0376	1.0	PER
AFP_ENG_20101002.0184	2613	2621	NIL0641	1.0	PER
AFP_ENG_20101002.0184	264	269	E0397283	1.0	GPE
AFP_ENG_20101002.0184	2656	2662	E0145816	1.0	GPE
AFP_ENG_20101002.0184	2678	2691	E0271561	1.0	PER
AFP_ENG_20101002.0184	2874	2880	E0145816	1.0	GPE
AFP_ENG_20101002.0184	2892	2900	NIL0641	1.0	PER
AFP_ENG_20101002.0184	3015	3027	NIL0279	1.0	PER
AFP_ENG_20101002.0184	328	333	E0438229	1.0	GPE
AFP_ENG_20101002.0184	448	470	NIL0641	1.0	PER
AFP_ENG_20101002.0184	476	488	E0792337	1.0	PER
AFP_ENG_20101002.0184	537	543	E0695117	1.0	GPE
AFP_ENG_20101002.0184	582	593	NIL1029	1.0	PER
AFP_ENG_20101002.0184	606	624	NIL0376	1.0	PER
AFP_ENG_20101002.0184	667	672	E0438229	1.0	GPE
AFP_ENG_20101002.0184	827	831	NIL0376	1.0	PER
AFP_ENG_20101004.0306	1219	1228	NIL0813	1.0	ORG
AFP_ENG_20101004.0306	234	247	NIL0038	1.0	PER
AFP_ENG_20101004.0306	373	379	NIL0038	1.0	PER
AFP_ENG_20101004.0306	394	408	E0286279	1.0	PER
AFP_ENG_20101004.0306	538	544	E0286279	1.0	PER
AFP_ENG_20101004.0306	662	673	E0682719	1.0	PER
AFP_ENG_20101004.0306	728	737	NIL0813	1.0	ORG
AFP_ENG_20101004.0306	777	783	NIL0038	1.0	PER
AFP_ENG_20101004.0306	801	811	NIL0038	1.0	PER
AFP_ENG_20101004.0306	995	1005	NIL0038	1.0	PER
AFP_ENG_20101125.0697	1034	1043	E0243415	1.0	ORG
AFP_ENG_20101125.0697	1076	1078	E0346994	1.0	ORG
AFP_ENG_20101125.0697	1105	1116	NIL0324	1.0	PER
AFP_ENG_20101125.0697	1125	1140	E0355306	1.0	ORG
AFP_ENG_20101125.0697	1168	1173	E0723495	1.0	ORG
AFP_ENG_20101125.0697	1183	1194	NIL0909	1.0	PER
AFP_ENG_20101125.0697	1238	1245	NIL0136	1.0	ORG
AFP_ENG_20101125.0697	1259	1260	E0679687	1.0	GPE
AFP_ENG_20101125.0697	1285	1294	E0637986	1.0	ORG
AFP_ENG_20101125.0697	1305	1322	NIL0796	1.0	PER
AFP_ENG_20101125.0697	1328	1341	E0770843	1.0	ORG
AFP_ENG_20101125.0697	140	147	E0787907	1.0	GPE
AFP_ENG_20101125.0697	192	210	E0346994	1.0	ORG
AFP_ENG_20101125.0697	392	393	E0679687	1.0	GPE
AFP_ENG_20101125.0697	406	417	NIL0581	1.0	PER
AFP_ENG_20101125.0697	422	430	E0723495	1.0	ORG
AFP_ENG_20101125.0697	603	610	NIL0136	1.0	ORG
AFP_ENG_20101125.0697	625	632	NIL0581	1.0	PER
AFP_ENG_20101125.0697	637	645	E0786552	1.0	ORG
AFP_ENG_20101125.0697	761	771	NIL0713	1.0	PER
AFP_ENG_20101125.0697	810	817	E0686996	1.0	ORG
AFP_ENG_20101125.0697	830	835	NIL0726	1.0	PER
AFP_ENG_20101125.0697	860	862	E0346994	1.0	ORG
AFP_ENG_20101125.0697	977	991	NIL0460	1.0	PER
AFP_ENG_20101217.0083	1110	1116	E0032535	1.0	GPE
AFP_ENG_20101217.0083	203	215	E0679687	1.0	GPE
AFP_ENG_20101217.0083	410	417	E0171454	1.0	GPE
AFP_ENG_20101217.0083	425	436	E0139828	1.0	PER
AFP_ENG_20101217.0083	642	649	E0171454	1.0	GPE
AFP_ENG_20101217.0083	817	818	E0679687	1.0	GPE
AFP_ENG_20101217.0083	947	954	NIL1122	1.0	ORG
APW_ENG_20090607.0046	140	144	NIL0083	1.0	GPE
APW_ENG_20090607.0046	210	214	NIL0083	1.0	GPE
APW_ENG_20090607.0046	704	725	NIL0105	1.0	ORG
APW_ENG_20090607.0046	742	751	NIL0922	1.0	PER
APW_ENG_20090607.0046	762	778	E0465609	1.0	ORG
APW_ENG_20090609.0203	132	139	E0528308	1.0	GPE
APW_ENG_20090609.0203	367	382	NIL0261	1.0	PER
APW_ENG_20090609.0203	513	518	NIL0261	1.0	PER
APW_ENG_20090609.0203	58	71	NIL0098	1.0	ORG
APW_ENG_20090609.0203	750	755	NIL0261	1.0	PER
APW_ENG_20090609.0203	772	778	NIL0294	1.0	PER
APW_ENG_20090609.0203	794	805	NIL0604	1.0	PER
APW_ENG_20090609.0203	898	906	E0528308	1.0	GPE
APW_ENG_20090619.0700	259	264	NIL0819	1.0	GPE
APW_ENG_20090619.0700	582	593	NIL1043	1.0	PER
APW_ENG_20090619.0700	758	784	E0313515	1.0	ORG
APW_ENG_20090619.0700	797	812	E0161630	1.0	PER
APW_ENG_20090619.0700	80	86	E0413572	1.0	GPE
APW_ENG_20090619.0700	832	847	E0162396	1.0	PER
APW_ENG_20090620.0614	296	303	E0585369	1.0	GPE
APW_ENG_20090620.0614	392	401	NIL0840	1.0	ORG
APW_ENG_20090620.0614	437	446	E0094353	1.0	GPE
APW_ENG_20090620.0614	499	520	NIL0156	1.0	ORG
APW_ENG_20090620.0614	525	532	NIL0110	1.0	GPE
APW_ENG_20090620.0614	577	590	NIL0034	1.0	PER
APW_ENG_20090620.0614	58	59	E0679687	1.0	GPE
APW_ENG_20090620.0614	602	611	E0094353	1.0	GPE
APW_ENG_20090620.0614	704	710	NIL0034	1.0	PER
APW_ENG_20090620.0614	765	774	E0669532	1.0	GPE
APW_ENG_20090620.0614	867	873	E0099020	1.0	GPE
APW_ENG_20090620.0801	1036	1045	E0669532	1.0	GPE
APW_ENG_20090620.0801	1065	1071	E0099020	1.0	GPE
APW_ENG_20090620.0801	1117	1138	NIL0156	1.0	ORG
APW_ENG_20090620.0801	1238	1244	NIL0034	1.0	PER
APW_ENG_20090620.0801	1365	1386	NIL0156	1.0	ORG
APW_ENG_20090620.0801	1402	1417	NIL0721	1.0	PER
APW_ENG_20090620.0801	1549	1562	NIL0612	1.0	PER
APW_ENG_20090620.0801	1573	1593	NIL0622	1.0	ORG
APW_ENG_20090620.0801	1598	1607	E0094353	1.0	GPE
APW_ENG_20090620.0801	1775	1784	E0094353	1.0	GPE
APW_ENG_20090620.0801	208	217	E0669532	1.0	GPE
APW_ENG_20090620.0801	521	542	NIL0156	1.0	ORG
APW_ENG_20090620.0801	547	554	NIL0110	1.0	GPE
APW_ENG_20090620.0801	58	59	E0679687	1.0	GPE
APW_ENG_20090620.0801	649	658	E0094353	1.0	GPE
APW_ENG_20090620.0801	826	833	E0786371	1.0	GPE
APW_ENG_20090620.0801	867	873	NIL0034	1.0	PER
APW_ENG_20090620.0801	942	964	E0281103	1.0	PER
APW_ENG_20090623.0559	1078	1084	E0463867	1.0	PER
APW_ENG_20090623.0559	1090	1095	E0428472	1.0	PER
APW_ENG_20090623.0559	1181	1186	E0428472	1.0	PER
APW_ENG_20090623.0559	1252	1258	E0463867	1.0	PER
APW_ENG_20090623.0559	130	140	E0440272	1.0	GPE
APW_ENG_20090623.0559	1811	1823	E0428472	1.0	PER
APW_ENG_20090623.0559	189	198	E0463867	1.0	PER
APW_ENG_20090623.0559	254	266	E0428472	1.0	PER
APW_ENG_20090623.0559	317	322	E0428472	1.0	PER
APW_ENG_20090623.0559	380	386	E0463867	1.0	PER
APW_ENG_20090623.0559	419	451	NIL0938	1.0	ORG
APW_ENG_20090623.0559	477	479	NIL0488	1.0	PER
APW_ENG_20090623.0559	528	541	NIL0885	1.0	PER
APW_ENG_20090623.0559	933	939	E0463867	1.0	PER
APW_ENG_20090711.0033	196	202	E0373950	1.0	GPE
APW_ENG_20090711.0033	331	341	NIL1103	1.0	PER
APW_ENG_20090711.0033	380	394	NIL0812	1.0	PER
APW_ENG_20090711.0033	449	461	E0772994	1.0	PER
APW_ENG_20090711.0033	512	517	E0378751	1.0	GPE
APW_ENG_20090711.0033	594	601	E0772994	1.0	PER
APW_ENG_20090711.0033	645	651	E0647882	1.0	GPE
APW_ENG_20090711.0033	734	740	NIL0812	1.0	PER
APW_ENG_20090711.0033	752	756	E0745790	1.0	PER
APW_ENG_20090726.0314	287	300	E0359947	1.0	PER
APW_ENG_20090726.0314	334	353	NIL0711	1.0	PER
APW_ENG_20090726.0314	423	432	E0257593	1.0	GPE
APW_ENG_20090726.0314	566	579	E0359947	1.0	PER
APW_ENG_20090726.0314	58	61	NIL0042	1.0	GPE
APW_ENG_20090726.0314	670	689	E0359947	1.0	PER
APW_ENG_20090726.0314	742	753	E0011148	1.0	GPE
APW_ENG_20090726.0314	879	887	NIL0711	1.0	PER
APW_ENG_20090805.1348	191	204	E0226785	1.0	PER
APW_ENG_20090805.1348	264	274	E0456892	1.0	PER
APW_ENG_20090805.1348	305	309	NIL0083	1.0	GPE
APW_ENG_20090805.1348	471	476	E0226785	1.0	PER
APW_ENG_20090805.1348	617	620	E0456892	1.0	PER
APW_ENG_20090805.1348	647	671	E0029668	1.0	ORG
APW_ENG_20090805.1348	69	74	E0226785	1.0	PER
APW_ENG_20090805.1348	722	727	E0144138	1.0	PER
APW_ENG_20090805.1348	95	98	E0456892	1.0	PER
APW_ENG_20090814.0027	1151	1156	NIL0292	1.0	PER
APW_ENG_20090814.0027	133	140	NIL0110	1.0	GPE
APW_ENG_20090814.0027	1510	1517	E0812522	1.0	ORG
APW_ENG_20090814.0027	1696	1703	NIL0297	1.0	PER
APW_ENG_20090814.0027	1977	1984	NIL0297	1.0	PER
APW_ENG_20090814.0027	1990	1997	E0308710	1.0	PER
APW_ENG_20090814.0027	2449	2456	E0308710	1.0	PER
APW_ENG_20090814.0027	2552	2559	E0308710	1.0	PER
APW_ENG_20090814.0027	2625	2632	E0308710	1.0	PER
APW_ENG_20090814.0027	296	309	E0308710	1.0	PER
APW_ENG_20090814.0027	3083	3096	E0308710	1.0	PER
APW_ENG_20090814.0027	3154	3166	E0679687	1.0	GPE
APW_ENG_20090814.0027	3275	3280	NIL0292	1.0	PER
APW_ENG_20090814.0027	388	400	NIL0292	1.0	PER
APW_ENG_20090814.0027	4112	4119	NIL0297	1.0	PER
APW_ENG_20090814.0027	4131	4136	NIL0292	1.0	PER
APW_ENG_20090814.0027	4342	4349	E0308710	1.0	PER
APW_ENG_20090814.0027	4758	4765	E0812522	1.0	ORG
APW_ENG_20090814.0027	4862	4866	E0308710	1.0	PER
APW_ENG_20090814.0027	4988	4993	NIL0292	1.0	PER
APW_ENG_20090814.0027	58	65	E0308710	1.0	PER
APW_ENG_20090814.0027	637	644	E0308710	1.0	PER
APW_ENG_20090814.0027	650	663	E0308710	1.0	PER
APW_ENG_20090814.0027	797	810	NIL0297	1.0	PER
APW_ENG_20090814.0027	833	843	NIL0618	1.0	PER
APW_ENG_20090814.0027	967	980	E0308710	1.0	PER
APW_ENG_20090818.0062	1037	1043	NIL0432	1.0	PER
APW_ENG_20090818.0062	271	274	NIL0042	1.0	GPE
APW_ENG_20090818.0062	388	400	NIL0432	1.0	PER
APW_ENG_20090818.0062	473	481	E0149263	1.0	GPE
APW_ENG_20090818.0062	572	581	E0370549	1.0	PER
APW_ENG_20090818.0062	66	69	NIL0042	1.0	GPE
APW_ENG_20090818.0062	678	688	NIL0995	1.0	PER
APW_ENG_20090818.0062	731	737	E0370549	1.0	PER
APW_ENG_20090818.0062	797	802	NIL0995	1.0	PER
APW_ENG_20090818.0062	869	875	E0370549	1.0	PER
APW_ENG_20090818.0062	91	97	E0370549	1.0	PER
APW_ENG_20090818.0062	981	987	NIL0432	1.0	PER
APW_ENG_20090826.0903	236	241	E0397283	1.0	GPE
APW_ENG_20090826.0903	340	347	E0604067	1.0	GPE
APW_ENG_20090826.0903	845	852	E0604067	1.0	GPE
APW_ENG_20090826.0903	897	899	E0384127	1.0	ORG
APW_ENG_20090916.0761	1024	1029	E0767323	1.0	ORG
APW_ENG_20090916.0761	1077	1082	E0397283	1.0	GPE
APW_ENG_20090916.0761	1109	1115	E0743544	1.0	ORG
APW_ENG_20090916.0761	1238	1244	E0743544	1.0	ORG
APW_ENG_20090916.0761	124	129	E0397283	1.0	GPE
APW_ENG_20090916.0761	1254	1259	E0767323	1.0	ORG
APW_ENG_20090916.0761	1282	1287	NIL0089	1.0	PER
APW_ENG_20090916.0761	1589	1598	NIL1004	1.0	PER
APW_ENG_20090916.0761	1658	1664	E0743544	1.0	ORG
APW_ENG_20090916.0761	1737	1742	NIL0089	1.0	PER
APW_ENG_20090916.0761	178	189	NIL0089	1.0	PER
APW_ENG_20090916.0761	1839	1842	E0679734	1.0	ORG
APW_ENG_20090916.0761	1956	1966	NIL0161	1.0	PER
APW_ENG_20090916.0761	2028	2033	NIL0089	1.0	PER
APW_ENG_20090916.0761	2050	2061	E0162993	1.0	PER
APW_ENG_20090916.0761	2103	2112	E0817946	1.0	ORG
APW_ENG_20090916.0761	2131	2139	E0112363	1.0	GPE
APW_ENG_20090916.0761	233	239	E0743544	1.0	ORG
APW_ENG_20090916.0761	305	310	NIL0089	1.0	PER
APW_ENG_20090916.0761	324	330	E0743544	1.0	ORG
APW_ENG_20090916.0761	337	353	E0767323	1.0	ORG
APW_ENG_20090916.0761	450	464	E0653526	1.0	ORG
APW_ENG_20090916.0761	541	547	E0743544	1.0	ORG
APW_ENG_20090916.0761	552	555	E0400376	1.0	ORG
APW_ENG_20090916.0761	58	63	NIL0089	1.0	PER
APW_ENG_20090916.0761	77	83	E0743544	1.0	ORG
APW_ENG_20090916.0761	789	794	NIL0089	1.0	PER
APW_ENG_20090916.0761	995	1000	NIL0089	1.0	PER
APW_ENG_20090928.0078	1067	1072	E0732636	1.0	PER
APW_ENG_20090928.0078	1102	1114	NIL0548	1.0	GPE
APW_ENG_20090928.0078	1144	1161	E0104313	1.0	PER
APW_ENG_20090928.0078	1178	1187	E0130420	1.0	PER
APW_ENG_20090928.0078	1205	1216	E0315728	1.0	PER
APW_ENG_20090928.0078	1270	1275	E0732636	1.0	PER
APW_ENG_20090928.0078	1304	1310	E0819824	1.0	PER
APW_ENG_20090928.0078	1407	1412	E0732636	1.0	PER
APW_ENG_20090928.0078	1460	1470	E0186269	1.0	PER
APW_ENG_20090928.0078	1551	1562	E0539861	1.0	PER
APW_ENG_20090928.0078	1615	1626	E0272016	1.0	PER
APW_ENG_20090928.0078	177	190	E0819824	1.0	PER
APW_ENG_20090928.0078	1981	1987	E0819824	1.0	PER
APW_ENG_20090928.0078	254	281	NIL0014	1.0	ORG
APW_ENG_20090928.0078	369	375	E0819824	1.0	PER
APW_ENG_20090928.0078	764	770	E0819824	1.0	PER
APW_ENG_20090928.0078	997	1003	E0819824	1.0	PER
APW_ENG_20091027.0090	198	214	E0100183	1.0	PER
APW_ENG_20091027.0090	242	252	E0441696	1.0	GPE
APW_ENG_20091027.0090	332	345	NIL0124	1.0	PER
APW_ENG_20091027.0090	412	419	NIL0124	1.0	PER
APW_ENG_20091027.0090	439	449	E0441696	1.0	GPE
APW_ENG_20091027.0090	489	499	E0100183	1.0	PER
APW_ENG_20091027.0090	569	579	E0441696	1.0	GPE
APW_ENG_20091027.0090	58	68	E0100183	1.0	PER
APW_ENG_20091030.0274	393	401	E0622098	1.0	GPE
APW_ENG_20091030.0274	418	425	E0243844	1.0	GPE
APW_ENG_20091030.0274	438	447	NIL0273	1.0	PER
APW_ENG_20091030.0274	543	549	NIL0024	1.0	PER
APW_ENG_20091030.0274	643	649	NIL0024	1.0	PER
APW_ENG_20091030.0274	711	717	NIL0024	1.0	PER
APW_ENG_20091030.0274	711	717	NIL0024	1.0	PER
APW_ENG_20091030.0274	962	981	E0131282	1.0	ORG
APW_ENG_20091116.2166	1003	1015	E0308258	1.0	PER
APW_ENG_20091116.2166	1026	1041	E0054469	1.0	PER
APW_ENG_20091116.2166	1066	1073	NIL0011	1.0	GPE
